0,31.22402,9.55512,33.0722891566265,35.8433734939759
0.002,NaN,NaN,33.0722891566265,35.8427710843374
0.004,NaN,NaN,33.0734939759036,35.8427710843374
0.006,NaN,NaN,33.0734939759036,35.8421686746988
0.008,NaN,NaN,33.0740963855422,35.8427710843374
0.01,NaN,NaN,33.0740963855422,35.8415662650602
0.012,NaN,NaN,33.0746987951807,35.8415662650602
0.014,NaN,NaN,33.0753012048193,35.8409638554217
0.016,NaN,NaN,33.0753012048193,35.8409638554217
0.018,NaN,NaN,33.0759036144578,35.8403614457831
0.02,31.17136,9.60777,33.0765060240964,35.8397590361446
0.022,NaN,NaN,33.0765060240964,35.8397590361446
0.024,NaN,NaN,33.0777108433735,35.839156626506
0.026,NaN,NaN,33.0777108433735,35.839156626506
0.028,NaN,NaN,33.078313253012,35.8379518072289
0.03,NaN,NaN,33.078313253012,35.8373493975904
0.032,NaN,NaN,33.0789156626506,35.8379518072289
0.034,NaN,NaN,33.0795180722892,35.8367469879518
0.036,NaN,NaN,33.0795180722892,35.8367469879518
0.038,NaN,NaN,33.0801204819277,35.8361445783133
0.04,31.17136,9.64726,33.0807228915663,35.8361445783133
0.042,NaN,NaN,33.0813253012048,35.8361445783133
0.044,NaN,NaN,33.0807228915663,35.8349397590361
0.046,NaN,NaN,33.0813253012048,35.8349397590361
0.048,NaN,NaN,33.0819277108434,35.8349397590361
0.05,NaN,NaN,33.0825301204819,35.8349397590361
0.052,NaN,NaN,33.0825301204819,35.833734939759
0.054,NaN,NaN,33.0831325301205,35.8331325301205
0.056,NaN,NaN,33.083734939759,35.8325301204819
0.058,NaN,NaN,33.083734939759,35.8325301204819
0.06,31.19769,9.6341,33.0849397590361,35.8319277108434
0.062,NaN,NaN,33.0849397590361,35.8313253012048
0.064,NaN,NaN,33.0849397590361,35.8301204819277
0.066,NaN,NaN,33.0861445783133,35.8307228915663
0.068,NaN,NaN,33.0861445783133,35.8289156626506
0.07,NaN,NaN,33.0867469879518,35.828313253012
0.072,NaN,NaN,33.0873493975904,35.828313253012
0.074,NaN,NaN,33.0879518072289,35.8271084337349
0.076,NaN,NaN,33.089156626506,35.8259036144578
0.078,NaN,NaN,33.0903614457831,35.8253012048193
0.08,31.19769,9.6341,33.0903614457831,35.8234939759036
0.082,NaN,NaN,33.0921686746988,35.8228915662651
0.084,NaN,NaN,33.0933734939759,35.8210843373494
0.086,NaN,NaN,33.0933734939759,35.8210843373494
0.088,NaN,NaN,33.0951807228916,35.8198795180723
0.09,NaN,NaN,33.0969879518072,35.8186746987952
0.092,NaN,NaN,33.0981927710843,35.8174698795181
0.094,NaN,NaN,33.0993975903614,35.816265060241
0.096,NaN,NaN,33.1006024096386,35.816265060241
0.098,NaN,NaN,33.1060240963855,35.810843373494
0.1,31.19769,9.6341,33.1361445783132,35.7963855421687
0.102,NaN,NaN,33.1367469879518,35.7957831325301
0.104,NaN,NaN,33.1373493975904,35.7957831325301
0.106,NaN,NaN,33.1385542168675,35.7957831325301
0.108,NaN,NaN,33.1397590361446,35.7963855421687
0.11,NaN,NaN,33.1409638554217,35.7975903614458
0.112,NaN,NaN,33.1421686746988,35.7969879518072
