0,25.16917,5.23846,29.9860660843373,31.2545336746988
0.002,25.17821,5.23983,29.9987951807229,31.2644578313253
0.004,25.17485,5.23543,29.9963855421687,31.2644578313253
0.006,25.15879,5.23298,29.9951807228916,31.2644578313253
0.008,25.14674,5.20269,29.9933734939759,31.2632530120482
0.01,25.16835,5.20095,29.9921686746988,31.2632530120482
0.012,25.15791,5.19095,29.9897590361446,31.2626506024096
0.014,25.16382,5.19221,29.9879518072289,31.2620481927711
0.016,25.16037,5.22015,29.9867469879518,31.2620481927711
0.018,25.16809,5.19158,29.9843373493976,31.2614457831325
0.02,25.16348,5.21397,29.9831325301205,31.260843373494
0.022,25.16341,5.19519,29.9813253012048,31.2602409638554
0.024,25.16027,5.20244,29.9789156626506,31.2602409638554
0.026,25.16408,5.22395,29.9777108433735,31.2596385542169
0.028,25.16149,5.20871,29.9746987951807,31.2584337349398
0.03,25.1632,5.21486,29.9728915662651,31.2578313253012
0.032,25.15773,5.19269,29.9698795180723,31.2572289156626
0.034,25.16396,5.21929,29.944578313253,31.2566265060241
0.036,25.15898,5.19815,29.9433734939759,31.2560240963855
0.038,25.15248,5.20446,29.9421686746988,31.255421686747
0.04,25.15692,5.21614,29.9415662650602,31.2548192771084
0.042,25.1588,5.20174,29.9403614457831,31.2536144578313
0.044,25.1579,5.21171,29.939156626506,31.2530120481928
0.046,25.16054,5.19689,29.9379518072289,31.2518072289157
0.048,25.16059,5.21512,29.9373493975904,31.2518072289157
0.05,25.1452,5.19776,29.9361445783133,31.2506024096385
0.052,25.17341,5.21397,29.9355421686747,31.2506024096385
0.054,25.14812,5.20567,29.933734939759,31.25
0.056,25.15534,5.20048,29.933734939759,31.2493975903614
0.058,25.15987,5.22477,29.9325301204819,31.2481927710843
0.06,25.16393,5.19784,29.9307228915663,31.2475903614458
0.062,25.16443,5.21716,29.9301204819277,31.2475903614458
0.064,25.15894,5.20105,29.9295180722892,31.2463855421687
0.066,25.16018,5.19891,29.9289156626506,31.2463855421687
0.068,25.16661,5.22485,29.9277108433735,31.2451807228916
0.07,25.16422,5.19917,29.9265060240964,31.2439759036145
0.072,25.17672,5.21353,29.9265060240964,31.2451807228916
0.074,25.16134,5.19763,29.9259036144578,31.244578313253
0.076,25.17312,5.21982,29.9253012048193,31.2433734939759
0.078,25.16479,5.20499,29.9246987951807,31.2439759036145
0.08,25.16971,5.21966,29.9246987951807,31.2433734939759
0.082,25.16299,5.19369,29.9240963855422,31.2439759036145
0.084,25.16908,5.20977,29.9240963855422,31.244578313253
0.086,25.16788,5.2174,29.9240963855422,31.244578313253
0.088,25.17069,5.20595,29.9246987951807,31.2439759036145
0.09,25.17074,5.21753,29.9246987951807,31.2451807228916
0.092,25.16672,5.19799,29.9246987951807,31.2457831325301
0.094,25.1761,5.22242,29.9246987951807,31.2457831325301
0.096,25.15297,5.19815,29.9253012048193,31.2451807228916
0.098,25.17681,5.21486,29.9253012048193,31.2451807228916
0.1,25.15669,5.19721,29.9253012048193,31.2451807228916
0.102,25.17221,5.22239,29.9265060240964,31.2451807228916
0.104,25.16909,5.20896,29.9259036144578,31.2451807228916
0.106,25.16227,5.21136,29.9253012048193,31.2457831325301
0.108,25.16898,5.19881,29.9259036144578,31.2457831325301
0.11,25.1742,5.22176,29.9253012048193,31.244578313253
0.112,25.16984,5.19093,29.9253012048193,31.244578313253
0.114,25.17206,5.21625,29.9246987951807,31.244578313253
0.116,25.17068,5.19414,29.9253012048193,31.2439759036145
0.118,25.17286,5.22325,29.9259036144578,31.2451807228916
0.12,25.16685,5.1982,29.9295180722892,31.244578313253
0.122,25.17226,5.21993,29.9367469879518,31.2451807228916
0.124,25.16544,5.1945,29.9481927710843,31.2469879518072
0.126,25.16777,5.21423,29.9867469879518,31.2506024096385
0.128,25.16943,5.19689,30.0566265060241,31.2578313253012
0.13,25.16469,5.21338,30.1596385542169,31.2650602409639
0.132,25.16586,5.19532,30.3402470481928,31.2713704819277
0.134,25.16745,5.21601,30.5481359036145,31.2882072289157
0.136,25.1777,5.2111,30.8330206024096,31.3302990963855
0.138,25.17157,5.21351,31.131018373494,31.3682681927711
