0,31.34993,3.49099,29.1723176506024,30.7825258433735
0.002,31.3428,3.56083,29.155421686747,30.7831325301205
0.004,31.34545,3.5712,29.1548192771084,30.7831325301205
0.006,31.35926,3.59936,29.1548192771084,30.7825301204819
0.008,31.34511,3.47272,29.1542168674699,30.7819277108434
0.01,31.35877,3.58893,29.1530120481928,30.7819277108434
0.012,31.29498,3.51347,29.1518072289157,30.7813253012048
0.014,31.35652,3.57749,29.1512048192771,30.7813253012048
0.016,31.40101,3.55777,29.15,30.7807228915663
0.018,31.29378,3.48533,29.1481927710843,30.7807228915663
0.02,31.35048,3.56579,29.1463855421687,30.7801204819277
0.022,31.28861,3.46786,29.1457831325301,30.7789156626506
0.024,31.35949,3.57497,29.1439759036145,30.7789156626506
0.026,31.35504,3.5765,29.1415662650602,30.778313253012
0.028,31.29014,3.46192,29.1397590361446,30.7777108433735
0.03,31.35184,3.57521,29.1373493975904,30.7771084337349
0.032,31.35697,3.57619,29.1355421686747,30.7765060240964
0.034,31.39985,3.55793,29.1331325301205,30.7753012048193
0.036,31.29544,3.47287,29.1313253012048,30.7740963855422
0.038,31.35468,3.57522,29.1277108433735,30.7734939759036
0.04,31.2895,3.46248,29.1024096385542,30.7734939759036
0.042,31.35395,3.57811,29.1012048192771,30.7722891566265
0.044,31.35273,3.5761,29.1,30.7710843373494
0.046,31.29036,3.46921,29.0981927710843,30.7692771084337
0.048,31.35216,3.58179,29.0975903614458,30.7686746987952
0.05,31.29278,3.48325,29.0969879518072,30.7680722891566
0.052,31.3528,3.56678,29.0957831325301,30.766265060241
0.054,31.28817,3.46995,29.094578313253,30.7650602409639
0.056,31.34693,3.56944,29.094578313253,30.7638554216867
0.058,31.35129,3.57123,29.0933734939759,30.7632530120482
0.06,31.28967,3.46316,29.0933734939759,30.7614457831325
0.062,31.34205,3.56705,29.0921686746988,30.7614457831325
0.064,31.28841,3.46222,29.0915662650602,30.7614457831325
0.066,31.34195,3.56432,29.0909638554217,30.760843373494
0.068,31.34425,3.57144,29.089156626506,30.7602409638554
0.07,31.28783,3.47263,29.089156626506,30.7602409638554
0.072,31.34232,3.56149,29.0867469879518,30.7602409638554
0.074,31.34772,3.57105,29.0861445783132,30.760843373494
0.076,31.34616,3.57202,29.0849397590361,30.7602409638554
0.078,31.29002,3.46514,29.0825301204819,30.760843373494
0.08,31.29863,3.5726,29.0813253012048,30.7590361445783
0.082,31.3434,3.56193,29.0789156626506,30.7596385542169
0.084,31.28867,3.47091,29.0765060240964,30.7590361445783
0.086,31.30036,3.58454,29.0734939759036,30.7578313253012
0.088,31.28428,3.48488,29.0722891566265,30.7578313253012
0.09,31.34229,3.56198,29.0704819277108,30.7572289156626
0.092,31.34291,3.55728,29.0656626506024,30.7566265060241
0.094,31.2897,3.47611,29.0415662650602,30.7572289156626
0.096,31.29755,3.56805,29.0403614457831,30.7578313253012
0.098,31.29639,3.57165,29.039156626506,30.7572289156626
0.1,31.3004,3.56598,29.0379518072289,30.7566265060241
0.102,31.29632,3.56801,29.0361445783133,30.7548192771084
0.104,31.23286,3.48062,29.0355421686747,30.7518072289157
0.106,31.29318,3.56981,29.0355421686747,30.7319277108434
0.108,31.29449,3.5692,29.0349397590361,30.7319277108434
0.11,31.29592,3.56496,29.0349397590361,30.7307228915663
0.112,31.23388,3.4834,29.0343373493976,30.7301204819277
0.114,31.2903,3.56757,29.0343373493976,30.7295180722892
0.116,31.29328,3.5688,29.0343373493976,30.7289156626506
0.118,31.29482,3.56485,29.0343373493976,30.728313253012
0.12,31.23335,3.47742,29.0349397590361,30.7277108433735
0.122,31.28614,3.56342,29.0349397590361,30.7271084337349
0.124,31.2931,3.56189,29.0349397590361,30.7259036144578
0.126,31.29687,3.56669,29.0361445783133,30.7253012048193
0.128,31.23706,3.4824,29.0367469879518,30.7240963855422
0.13,31.28675,3.55565,29.0373493975904,30.7240963855422
0.132,31.29432,3.56168,29.0379518072289,30.7228915662651
0.134,31.29507,3.55713,29.0379518072289,30.7222891566265
0.136,31.23577,3.48173,29.0373493975904,30.7216867469879
0.138,31.29074,3.56104,29.0385542168675,30.7210843373494
0.14,31.29786,3.56472,29.0379518072289,30.7210843373494
